    0.000000         3.092062e+08
    1.097371         3.167357e+08
    2.194741         3.408477e+08
    3.292112         3.869876e+08
    4.389483         4.683545e+08
    5.486854         6.193342e+08
    6.584224         9.519867e+08
    7.681595         1.939832e+09
    8.778966         3.560466e+09
    9.876336         1.433712e+09
   10.973707         7.041589e+08
   12.071078         5.001737e+08
   13.168449         4.084494e+08
   14.265819         3.493249e+08
   15.363190         3.038051e+08
   16.460561         2.663908e+08
   17.557931         2.349752e+08
   18.655302         2.083986e+08
   19.752673         1.858349e+08
   20.850044         1.666327e+08
   21.947414         1.502667e+08
   23.044785         1.363143e+08
   24.142156         1.244384e+08
   25.239527         1.143717e+08
   26.336897         1.059042e+08
   27.434268         9.887189e+07
   28.531639         9.314675e+07
   29.629009         8.862814e+07
   30.726380         8.523387e+07
   31.823751         8.289088e+07
   32.921122         8.152462e+07
   34.018492         8.104699e+07
   35.115863         8.134322e+07
   36.213234         8.225944e+07
   37.310604         8.359445e+07
   38.407975         8.510055e+07
   39.505346         8.649824e+07
   40.602717         8.750662e+07
   41.700087         8.788476e+07
   42.797458         8.747249e+07
   43.894829         8.621633e+07
   44.992199         8.417079e+07
   46.089570         8.147574e+07
   47.186941         7.831966e+07
   48.284312         7.490197e+07
   49.381682         7.140403e+07
   50.479053         6.797264e+07
   51.576424         6.471502e+07
   52.673794         6.170170e+07
   53.771165         5.897408e+07
   54.868536         5.655414e+07
   55.965907         5.445500e+07
   57.063277         5.269224e+07
   58.160648         5.129682e+07
   59.258019         5.033184e+07
   60.355389         4.991830e+07
   61.452760         5.028115e+07
   62.550131         5.184253e+07
   63.647502         5.543035e+07
   64.744872         6.278975e+07
   65.842243         7.793913e+07
   66.939614         1.106826e+08
   68.036984         1.791535e+08
   69.134355         2.443803e+08
   70.231726         1.798035e+08
   71.329097         1.056966e+08
   72.426467         6.923198e+07
   73.523838         5.144370e+07
   74.621209         4.176917e+07
   75.718580         3.593956e+07
   76.815950         3.211427e+07
   77.913321         2.946216e+07
   79.010692         2.754690e+07
   80.108062         2.609456e+07
   81.205433         2.496480e+07
   82.302804         2.406718e+07
   83.400175         2.334143e+07
   84.497545         2.274584e+07
   85.594916         2.225052e+07
   86.692287         2.183332e+07
   87.789657         2.147738e+07
   88.887028         2.116960e+07
   89.984399         2.089958e+07
   91.081770         2.065895e+07
   92.179140         2.044093e+07
   93.276511         2.023999e+07
   94.373882         2.005159e+07
   95.471252         1.987204e+07
   96.568623         1.969835e+07
   97.665994         1.952814e+07
   98.763365         1.935952e+07
   99.860735         1.919107e+07
  100.958106         1.902173e+07
  102.055477         1.885081e+07
  103.152847         1.867786e+07
  104.250218         1.850273e+07
  105.347589         1.832543e+07
  106.444960         1.814617e+07
  107.542330         1.796529e+07
  108.639701         1.778323e+07
  109.737072         1.760049e+07
  110.834442         1.741765e+07
  111.931813         1.723527e+07
  113.029184         1.705392e+07
  114.126555         1.687412e+07
  115.223925         1.669636e+07
  116.321296         1.652102e+07
  117.418667         1.634842e+07
  118.516037         1.617872e+07
  119.613408         1.601199e+07
  120.710779         1.584815e+07
  121.808150         1.568695e+07
  122.905520         1.552797e+07
  124.002891         1.537060e+07
  125.100262         1.521401e+07
  126.197633         1.505714e+07
  127.295003         1.489861e+07
  128.392374         1.473671e+07
  129.489745         1.456923e+07
